航点序号,航点类型（1：起点，2：终点，3：区块内航点，4：区块间航点）,所属航线（0为区块间航线&起点，1-n为区块序号）,经度,纬度,高度信息（m）,原始高度（m）
2269,3,65,121.88327866,31.51639662,19.80,19.75
2270,3,65,121.88328904,31.51639475,19.80,19.73
2271,3,65,121.88329942,31.51639289,19.80,19.76
2272,3,65,121.88330980,31.51639102,19.80,19.74
2273,3,65,121.88332019,31.51638916,19.80,19.72
2274,3,65,121.88333057,31.51638729,19.80,19.72
2275,3,65,121.88334095,31.51638543,19.80,19.76
2276,3,65,121.88335133,31.51638356,19.80,19.75
2277,3,65,121.88336171,31.51638169,19.80,19.77
2278,3,65,121.88337210,31.51637983,19.80,19.79
2279,3,65,121.88338248,31.51637796,19.80,19.78
2280,3,65,121.88339286,31.51637610,19.80,19.78
2281,3,65,121.88340324,31.51637423,19.80,19.80
2282,3,65,121.88341363,31.51637237,19.80,19.81
2283,3,65,121.88342401,31.51637050,19.80,19.81
2284,3,65,121.88343439,31.51636864,19.80,19.83
2285,3,65,121.88344477,31.51636677,19.80,19.87
2286,3,65,121.88345516,31.51636490,19.80,19.89
2287,3,65,121.88346554,31.51636304,19.80,19.88
2288,3,65,121.88347592,31.51636117,19.80,19.85
2289,3,65,121.88348630,31.51635931,19.80,19.84
2290,3,65,121.88349669,31.51635744,19.80,19.85
2291,3,65,121.88350707,31.51635558,19.80,19.82
2292,4,0,121.88350871,31.51636226,25.03,20.03
2293,3,66,121.88349832,31.51636413,20.03,20.05
2294,3,66,121.88348794,31.51636600,20.03,20.06
2295,3,66,121.88347756,31.51636786,20.03,20.06
2296,3,66,121.88346718,31.51636973,20.03,20.10
2297,3,66,121.88345679,31.51637159,20.03,20.08
2298,3,66,121.88344641,31.51637346,20.03,20.07
2299,3,66,121.88343603,31.51637532,20.03,20.04
2300,3,66,121.88342565,31.51637719,20.03,20.04
2301,3,66,121.88341526,31.51637905,20.03,20.03
2302,3,66,121.88340488,31.51638092,20.03,20.00
2303,3,66,121.88339450,31.51638279,20.03,20.01
2304,3,66,121.88338412,31.51638465,20.03,19.99
2305,3,66,121.88337373,31.51638652,20.03,20.00
2306,3,66,121.88336335,31.51638838,20.03,19.99
2307,3,66,121.88335297,31.51639025,20.03,19.97
2308,3,66,121.88334259,31.51639211,20.03,19.99
2309,3,66,121.88333221,31.51639398,20.03,19.96
2310,3,66,121.88332182,31.51639585,20.03,19.95
2311,3,66,121.88331144,31.51639771,20.03,19.95
2312,3,66,121.88330106,31.51639958,20.03,19.94
2313,3,66,121.88329068,31.51640144,20.03,19.95
2314,3,66,121.88328029,31.51640331,20.03,19.98
2315,3,66,121.88326991,31.51640517,20.03,19.96
2316,3,66,121.88325953,31.51640704,20.03,19.97
2317,3,66,121.88324915,31.51640890,20.03,19.97
2318,3,66,121.88323876,31.51641077,20.03,19.98
2319,3,66,121.88322838,31.51641264,20.03,20.00
2320,3,66,121.88321800,31.51641450,20.03,20.02
2321,3,66,121.88320762,31.51641637,20.03,20.03
2322,3,66,121.88319723,31.51641823,20.03,20.05
2323,3,66,121.88318685,31.51642010,20.03,20.05
2324,3,66,121.88317647,31.51642196,20.03,20.02
2325,3,66,121.88316609,31.51642383,20.03,20.04
2326,3,66,121.88315570,31.51642569,20.03,20.02
2327,3,66,121.88314532,31.51642756,20.03,20.03
2328,3,66,121.88313494,31.51642943,20.03,20.04
2329,3,66,121.88312456,31.51643129,20.03,20.04
2330,3,66,121.88311418,31.51643316,20.03,20.06
2331,3,66,121.88310379,31.51643502,20.03,20.05
2332,3,66,121.88309341,31.51643689,20.03,20.06
2333,3,66,121.88308303,31.51643875,20.03,20.03
2334,3,66,121.88307265,31.51644062,20.03,20.02
2335,3,66,121.88306226,31.51644249,20.03,20.06
2336,3,66,121.88305188,31.51644435,20.03,20.03
2337,3,66,121.88304150,31.51644622,20.03,20.03
2338,3,66,121.88303112,31.51644808,20.03,20.04
2339,3,66,121.88302073,31.51644995,20.03,20.03
2340,4,0,121.88302237,31.51645664,25.07,20.09
2341,3,67,121.88303275,31.51645477,20.07,20.18
2342,3,67,121.88304314,31.51645290,20.07,20.18
2343,3,67,121.88305352,31.51645104,20.07,20.06
2344,3,67,121.88306390,31.51644917,20.07,20.06
2345,3,67,121.88307428,31.51644731,20.07,20.06
2346,3,67,121.88308467,31.51644544,20.07,20.11
2347,3,67,121.88309505,31.51644358,20.07,20.09
2348,3,67,121.88310543,31.51644171,20.07,20.09
2349,3,67,121.88311581,31.51643985,20.07,20.09
2350,3,67,121.88312620,31.51643798,20.07,20.06
2351,3,67,121.88313658,31.51643611,20.07,20.04
2352,3,67,121.88314696,31.51643425,20.07,20.07
2353,3,67,121.88315734,31.51643238,20.07,20.07
2354,3,67,121.88316772,31.51643052,20.07,20.12
2355,3,67,121.88317811,31.51642865,20.07,20.12
2356,3,67,121.88318849,31.51642679,20.07,20.08
2357,3,67,121.88319887,31.51642492,20.07,20.08
2358,3,67,121.88320925,31.51642306,20.07,20.05
2359,3,67,121.88321964,31.51642119,20.07,20.08
2360,3,67,121.88323002,31.51641932,20.07,20.08
2361,3,67,121.88324040,31.51641746,20.07,19.99
2362,3,67,121.88325078,31.51641559,20.07,20.04
2363,3,67,121.88326117,31.51641373,20.07,20.04
2364,3,67,121.88327155,31.51641186,20.07,19.98
2365,3,67,121.88328193,31.51641000,20.07,19.98
2366,3,67,121.88329231,31.51640813,20.07,19.97
2367,3,67,121.88330270,31.51640627,20.07,19.97
2368,3,67,121.88331308,31.51640440,20.07,19.96
2369,3,67,121.88332346,31.51640253,20.07,20.00
2370,3,67,121.88333384,31.51640067,20.07,20.00
2371,3,67,121.88334423,31.51639880,20.07,19.99
2372,3,67,121.88335461,31.51639694,20.07,20.07
2373,3,67,121.88336499,31.51639507,20.07,20.07
2374,3,67,121.88337537,31.51639321,20.07,20.03
2375,3,67,121.88338575,31.51639134,20.07,20.05
2376,3,67,121.88339614,31.51638947,20.07,20.05
2377,3,67,121.88340652,31.51638761,20.07,20.03
2378,3,67,121.88341690,31.51638574,20.07,20.04
2379,3,67,121.88342728,31.51638388,20.07,20.05
2380,3,67,121.88343767,31.51638201,20.07,20.07
2381,3,67,121.88344805,31.51638015,20.07,20.08
2382,3,67,121.88345843,31.51637828,20.07,20.10
2383,3,67,121.88346881,31.51637642,20.07,20.10
2384,3,67,121.88347920,31.51637455,20.07,20.07
2385,3,67,121.88348958,31.51637268,20.07,20.15
2386,3,67,121.88349996,31.51637082,20.07,20.15
2387,3,67,121.88351034,31.51636895,20.07,20.05
2388,4,0,121.88350965,31.51637991,24.80,20.04
2389,4,0,121.88350895,31.51639088,24.80,19.42
2390,4,0,121.88350825,31.51640184,24.80,19.79
2391,3,68,121.88349765,31.51640369,19.80,19.80
2392,3,68,121.88348704,31.51640554,19.80,19.82
2393,3,68,121.88347644,31.51640740,19.80,19.84
2394,3,68,121.88346584,31.51640925,19.80,19.86
2395,3,68,121.88345523,31.51641111,19.80,19.84
2396,3,68,121.88344463,31.51641296,19.80,19.83
2397,3,68,121.88343403,31.51641481,19.80,19.81
2398,3,68,121.88342342,31.51641667,19.80,19.82
2399,3,68,121.88341282,31.51641852,19.80,19.82
2400,3,68,121.88340222,31.51642037,19.80,19.82
2401,3,68,121.88339161,31.51642223,19.80,19.83
2402,3,68,121.88338101,31.51642408,19.80,19.84
2403,3,68,121.88337041,31.51642593,19.80,19.81
2404,3,68,121.88335980,31.51642779,19.80,19.80
2405,3,68,121.88334920,31.51642964,19.80,19.79
2406,3,68,121.88333860,31.51643150,19.80,19.79
2407,3,68,121.88332799,31.51643335,19.80,19.78
2408,3,68,121.88331739,31.51643520,19.80,19.79
2409,3,68,121.88330679,31.51643706,19.80,19.80
2410,3,68,121.88329618,31.51643891,19.80,19.82
2411,3,68,121.88328558,31.51644076,19.80,19.80
2412,3,68,121.88327498,31.51644262,19.80,19.79
2413,3,68,121.88326437,31.51644447,19.80,19.77
2414,3,68,121.88325377,31.51644632,19.80,19.76
2415,3,68,121.88324317,31.51644818,19.80,19.76
2416,3,68,121.88323256,31.51645003,19.80,19.76
2417,3,68,121.88322196,31.51645189,19.80,19.76
2418,3,68,121.88321136,31.51645374,19.80,19.77
2419,3,68,121.88320075,31.51645559,19.80,19.76
2420,3,68,121.88319015,31.51645745,19.80,19.78
2421,3,68,121.88317955,31.51645930,19.80,19.72
2422,3,68,121.88316894,31.51646115,19.80,19.71
2423,3,68,121.88315834,31.51646301,19.80,19.77
2424,3,68,121.88314774,31.51646486,19.80,19.70
2425,4,0,121.88314962,31.51647274,25.07,19.99
2426,3,69,121.88316022,31.51647089,20.07,19.99
2427,3,69,121.88317082,31.51646904,20.07,19.97
2428,3,69,121.88318142,31.51646718,20.07,20.01
2429,3,69,121.88319203,31.51646533,20.07,20.02
2430,3,69,121.88320263,31.51646347,20.07,20.03
2431,3,69,121.88321323,31.51646162,20.07,20.07
2432,3,69,121.88322384,31.51645977,20.07,20.04
2433,3,69,121.88323444,31.51645791,20.07,20.04
2434,3,69,121.88324504,31.51645606,20.07,20.04
2435,3,69,121.88325565,31.51645421,20.07,20.04
2436,3,69,121.88326625,31.51645235,20.07,20.03
2437,3,69,121.88327685,31.51645050,20.07,20.05
2438,3,69,121.88328746,31.51644865,20.07,20.06
2439,3,69,121.88329806,31.51644679,20.07,20.08
2440,3,69,121.88330866,31.51644494,20.07,20.07
2441,3,69,121.88331927,31.51644308,20.07,20.05
2442,3,69,121.88332987,31.51644123,20.07,20.07
2443,3,69,121.88334047,31.51643938,20.07,20.06
2444,3,69,121.88335108,31.51643752,20.07,20.08
2445,3,69,121.88336168,31.51643567,20.07,20.10
2446,3,69,121.88337228,31.51643382,20.07,20.11
2447,3,69,121.88338289,31.51643196,20.07,20.14
2448,3,69,121.88339349,31.51643011,20.07,20.11
2449,3,69,121.88340409,31.51642826,20.07,20.10
2450,3,69,121.88341470,31.51642640,20.07,20.09
2451,3,69,121.88342530,31.51642455,20.07,20.08
2452,3,69,121.88343590,31.51642269,20.07,20.09
2453,3,69,121.88344651,31.51642084,20.07,20.09
2454,3,69,121.88345711,31.51641899,20.07,20.11
2455,3,69,121.88346771,31.51641713,20.07,20.12
2456,3,69,121.88347832,31.51641528,20.07,20.10
2457,3,69,121.88348892,31.51641343,20.07,20.07
2458,3,69,121.88349952,31.51641157,20.07,20.05
2459,3,69,121.88351013,31.51640972,20.07,20.02
2460,4,0,121.88351200,31.51641760,25.11,20.05
2461,3,70,121.88350140,31.51641945,20.11,20.06
2462,3,70,121.88349080,31.51642131,20.11,20.09
2463,3,70,121.88348019,31.51642316,20.11,20.11
2464,3,70,121.88346959,31.51642502,20.11,20.15
2465,3,70,121.88345899,31.51642687,20.11,20.16
2466,3,70,121.88344838,31.51642872,20.11,20.16
2467,3,70,121.88343778,31.51643058,20.11,20.10
2468,3,70,121.88342718,31.51643243,20.11,20.09
2469,3,70,121.88341657,31.51643428,20.11,20.15
2470,3,70,121.88340597,31.51643614,20.11,20.15
2471,3,70,121.88339537,31.51643799,20.11,20.13
2472,3,70,121.88338477,31.51643984,20.11,20.16
2473,3,70,121.88337416,31.51644170,20.11,20.16
2474,3,70,121.88336356,31.51644355,20.11,20.12
2475,3,70,121.88335296,31.51644541,20.11,20.11
2476,3,70,121.88334235,31.51644726,20.11,20.10
2477,3,70,121.88333175,31.51644911,20.11,20.10
2478,3,70,121.88332115,31.51645097,20.11,20.09
2479,3,70,121.88331054,31.51645282,20.11,20.11
2480,3,70,121.88329994,31.51645467,20.11,20.17
2481,3,70,121.88328934,31.51645653,20.11,20.17
2482,3,70,121.88327873,31.51645838,20.11,20.11
2483,3,70,121.88326813,31.51646023,20.11,20.11
2484,3,70,121.88325753,31.51646209,20.11,20.08
2485,3,70,121.88324692,31.51646394,20.11,20.09
2486,3,70,121.88323632,31.51646580,20.11,20.11
2487,3,70,121.88322572,31.51646765,20.11,20.11
2488,3,70,121.88321511,31.51646950,20.11,20.12
2489,3,70,121.88320451,31.51647136,20.11,20.12
2490,3,70,121.88319391,31.51647321,20.11,20.10
2491,3,70,121.88318330,31.51647506,20.11,20.16
2492,3,70,121.88317270,31.51647692,20.11,20.16
2493,3,70,121.88316210,31.51647877,20.11,20.05
2494,3,70,121.88315149,31.51648062,20.11,20.05
2495,4,0,121.88313990,31.51648174,25.05,20.05
2496,4,0,121.88312831,31.51648285,25.05,20.09
2497,4,0,121.88311672,31.51648397,25.05,20.09
2498,4,0,121.88310513,31.51648508,25.05,20.04
2499,4,0,121.88309354,31.51648620,25.05,20.03
2500,3,71,121.88308172,31.51648809,20.05,20.02
2501,3,71,121.88306990,31.51648999,20.05,20.03
2502,3,71,121.88305808,31.51649189,20.05,20.05
2503,3,71,121.88304626,31.51649378,20.05,20.05
2504,3,71,121.88303445,31.51649568,20.05,20.06
2505,4,0,121.88303284,31.51648832,24.81,19.83
2506,3,72,121.88304466,31.51648643,19.81,19.82
2507,3,72,121.88305647,31.51648453,19.81,19.81
2508,3,72,121.88306829,31.51648263,19.81,19.80
2509,3,72,121.88308011,31.51648074,19.81,19.81
2510,3,72,121.88309193,31.51647884,19.81,19.81
2511,4,0,121.88309515,31.51649355,25.07,20.03
2512,3,73,121.88308333,31.51649545,20.07,20.03
2513,3,73,121.88307151,31.51649735,20.07,20.07
2514,3,73,121.88305969,31.51649924,20.07,20.14
2515,3,73,121.88304787,31.51650114,20.07,20.14
2516,3,73,121.88303606,31.51650304,20.07,20.07
2517,4,0,121.88303798,31.51649393,25.14,20.05
2518,4,0,121.88303990,31.51648483,25.14,19.75
2519,4,0,121.88304183,31.51647572,25.14,19.47
2520,4,0,121.88304375,31.51646662,25.14,17.12
2521,4,0,121.88304568,31.51645751,25.14,20.18
2522,4,0,121.88304760,31.51644841,25.14,20.06
2523,4,0,121.88304953,31.51643931,25.14,19.83
2524,4,0,121.88305145,31.51643020,25.14,19.55
2525,4,0,121.88305338,31.51642110,25.14,17.00
2526,4,0,121.88305530,31.51641199,25.14,20.16
2527,4,0,121.88305723,31.51640289,25.14,20.16
2528,4,0,121.88305915,31.51639378,25.14,20.05
2529,4,0,121.88306108,31.51638468,25.14,19.76
2530,4,0,121.88306300,31.51637557,25.14,19.45
2531,4,0,121.88306492,31.51636647,25.14,20.12
2532,4,0,121.88306685,31.51635736,25.14,20.19
2533,4,0,121.88306877,31.51634826,25.14,20.13
2534,4,0,121.88307070,31.51633916,25.14,19.85
2535,4,0,121.88307262,31.51633005,25.14,19.56
2536,4,0,121.88307455,31.51632095,25.14,17.68
2537,4,0,121.88307647,31.51631184,25.14,20.13
2538,4,0,121.88307840,31.51630274,25.14,20.13
2539,3,74,121.88309035,31.51630022,20.14,20.14
2540,3,74,121.88310231,31.51629770,20.14,20.14
2541,3,74,121.88311427,31.51629518,20.14,20.13
2542,3,74,121.88312622,31.51629267,20.14,20.21
2543,3,74,121.88313818,31.51629015,20.14,20.21
2544,4,0,121.88313645,31.51628413,25.06,20.03
2545,3,75,121.88312450,31.51628665,20.06,20.02
2546,3,75,121.88311254,31.51628916,20.06,20.04
2547,3,75,121.88310058,31.51629168,20.06,20.06
2548,3,75,121.88308863,31.51629420,20.06,20.07
2549,3,75,121.88307667,31.51629672,20.06,20.08
2550,4,0,121.88307494,31.51629070,24.81,19.86
2551,3,76,121.88308690,31.51628818,19.81,19.86
2552,3,76,121.88309886,31.51628566,19.81,19.81
2553,3,76,121.88311081,31.51628314,19.81,19.82
2554,3,76,121.88312277,31.51628063,19.81,19.81
2555,2,76,121.88313473,31.51627811,19.81,19.81
